district,spring_id,date,rainfall_mm,discharge_lpm,forest_cover_index
Pauri Garhwal,PauriGarhwal_S2,2012-04-01,52.3,32.76,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-05-01,79.3,32.78,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-06-01,217.6,32.9,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-07-01,335.5,45.24,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-08-01,274.2,48.07,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-09-01,186.3,45.44,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-10-01,97.9,40.54,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-11-01,43.1,33.56,0.62
Pauri Garhwal,PauriGarhwal_S2,2012-12-01,47.0,32.03,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-01-01,25.4,30.61,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-02-01,23.8,29.47,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-03-01,37.6,31.97,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-04-01,55.1,29.07,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-05-01,66.7,27.8,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-06-01,213.6,34.82,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-07-01,289.2,45.91,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-08-01,245.7,44.12,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-09-01,148.3,38.29,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-10-01,77.8,36.07,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-11-01,37.1,32.01,0.62
Pauri Garhwal,PauriGarhwal_S2,2013-12-01,39.4,29.75,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-01-01,34.0,28.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-02-01,29.5,30.57,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-03-01,41.5,30.16,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-04-01,61.1,27.75,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-05-01,91.9,32.13,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-06-01,267.0,36.08,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-07-01,353.2,42.94,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-08-01,309.6,46.55,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-09-01,218.5,44.45,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-10-01,81.7,40.75,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-11-01,42.8,29.0,0.62
Pauri Garhwal,PauriGarhwal_S2,2014-12-01,41.8,29.73,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-01-01,25.1,28.79,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-02-01,29.7,30.98,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-03-01,41.6,28.29,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-04-01,49.8,31.56,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-05-01,77.9,27.89,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-06-01,231.6,31.9,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-07-01,331.5,40.02,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-08-01,327.6,42.84,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-09-01,226.4,44.85,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-10-01,87.5,41.17,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-11-01,39.0,30.64,0.62
Pauri Garhwal,PauriGarhwal_S2,2015-12-01,35.1,26.02,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-01-01,29.2,28.12,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-02-01,30.2,26.5,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-03-01,44.5,27.27,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-04-01,61.7,28.33,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-05-01,101.6,26.8,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-06-01,252.8,28.83,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-07-01,338.9,40.33,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-08-01,286.2,42.73,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-09-01,175.7,35.71,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-10-01,90.0,36.37,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-11-01,46.6,30.78,0.62
Pauri Garhwal,PauriGarhwal_S2,2016-12-01,53.4,27.0,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-01-01,33.0,26.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-02-01,29.4,28.28,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-03-01,41.5,27.36,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-04-01,56.4,30.74,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-05-01,86.4,28.77,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-06-01,286.4,30.24,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-07-01,314.3,39.64,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-08-01,326.4,43.02,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-09-01,184.4,43.16,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-10-01,98.6,36.59,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-11-01,47.3,29.15,0.62
Pauri Garhwal,PauriGarhwal_S2,2017-12-01,45.3,26.63,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-01-01,28.3,26.41,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-02-01,30.9,27.15,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-03-01,43.1,28.15,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-04-01,53.8,26.13,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-05-01,80.3,26.64,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-06-01,241.8,28.94,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-07-01,369.4,36.12,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-08-01,302.0,44.94,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-09-01,192.0,34.97,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-10-01,91.5,32.41,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-11-01,49.4,27.59,0.62
Pauri Garhwal,PauriGarhwal_S2,2018-12-01,45.5,23.46,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-01-01,30.6,25.02,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-02-01,29.1,24.32,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-03-01,47.4,25.09,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-04-01,57.1,27.64,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-05-01,76.2,26.27,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-06-01,200.6,26.05,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-07-01,350.6,33.4,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-08-01,320.3,42.87,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-09-01,180.4,37.25,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-10-01,81.9,30.79,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-11-01,47.2,28.17,0.62
Pauri Garhwal,PauriGarhwal_S2,2019-12-01,38.5,25.38,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-01-01,27.3,26.0,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-02-01,25.2,24.56,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-03-01,38.9,25.27,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-04-01,51.3,23.72,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-05-01,80.0,25.53,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-06-01,231.2,26.57,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-07-01,287.8,31.91,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-08-01,273.1,33.72,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-09-01,141.1,37.02,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-10-01,77.6,28.96,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-11-01,36.3,25.06,0.62
Pauri Garhwal,PauriGarhwal_S2,2020-12-01,35.2,24.29,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-01-01,25.4,25.66,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-02-01,28.0,21.07,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-03-01,34.9,22.06,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-04-01,52.2,22.99,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-05-01,75.1,26.66,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-06-01,202.9,26.21,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-07-01,309.5,32.9,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-08-01,271.7,34.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-09-01,187.4,32.75,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-10-01,77.2,31.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-11-01,36.9,25.7,0.62
Pauri Garhwal,PauriGarhwal_S2,2021-12-01,38.4,24.38,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-01-01,31.5,23.51,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-02-01,28.4,23.69,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-03-01,47.0,23.35,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-04-01,63.3,24.88,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-05-01,112.1,25.62,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-06-01,286.1,24.59,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-07-01,318.7,30.62,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-08-01,303.8,37.66,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-09-01,178.4,37.2,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-10-01,88.9,27.95,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-11-01,47.8,23.04,0.62
Pauri Garhwal,PauriGarhwal_S2,2022-12-01,51.1,23.64,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-01-01,25.3,24.71,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-02-01,22.1,24.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-03-01,39.6,22.79,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-04-01,48.9,22.5,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-05-01,76.8,22.24,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-06-01,198.8,24.45,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-07-01,291.7,29.25,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-08-01,229.6,31.95,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-09-01,153.3,34.05,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-10-01,93.8,29.96,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-11-01,36.0,26.29,0.62
Pauri Garhwal,PauriGarhwal_S2,2023-12-01,36.6,21.3,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-01-01,47.2,23.25,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-02-01,34.7,23.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-03-01,55.7,22.6,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-04-01,78.6,24.39,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-05-01,130.7,24.63,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-06-01,282.0,26.98,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-07-01,412.7,33.38,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-08-01,406.5,38.42,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-09-01,257.4,34.09,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-10-01,111.3,31.21,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-11-01,56.8,24.2,0.62
Pauri Garhwal,PauriGarhwal_S2,2024-12-01,51.1,21.11,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-01-01,28.3,24.13,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-02-01,29.5,23.1,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-03-01,41.5,22.7,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-04-01,60.0,21.97,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-05-01,93.8,23.92,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-06-01,234.3,23.76,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-07-01,327.2,29.75,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-08-01,290.5,31.37,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-09-01,188.0,32.23,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-10-01,81.8,27.43,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-11-01,44.5,21.47,0.62
Pauri Garhwal,PauriGarhwal_S2,2025-12-01,43.1,21.34,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-01-01,28.8,46.56,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-02-01,33.3,37.38,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-03-01,50.6,38.03,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-04-01,52.9,38.79,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-05-01,84.3,38.36,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-06-01,253.5,38.67,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-07-01,336.4,52.51,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-08-01,313.3,56.48,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-09-01,190.0,53.28,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-10-01,100.7,49.11,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-11-01,50.0,42.22,0.62
Pauri Garhwal,PauriGarhwal_S3,2005-12-01,47.3,34.32,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-01-01,36.4,37.15,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-02-01,32.7,38.31,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-03-01,54.2,38.03,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-04-01,64.8,39.43,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-05-01,112.6,38.2,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-06-01,279.5,39.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-07-01,380.1,49.87,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-08-01,331.6,60.51,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-09-01,250.3,57.03,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-10-01,103.9,53.46,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-11-01,50.8,42.28,0.62
Pauri Garhwal,PauriGarhwal_S3,2006-12-01,51.1,36.1,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-01-01,33.3,33.99,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-02-01,33.5,34.37,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-03-01,50.3,35.2,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-04-01,75.9,35.48,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-05-01,94.0,36.36,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-06-01,248.5,39.03,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-07-01,333.2,47.47,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-08-01,339.9,52.45,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-09-01,229.6,55.28,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-10-01,96.3,46.04,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-11-01,45.3,38.55,0.62
Pauri Garhwal,PauriGarhwal_S3,2007-12-01,45.4,35.1,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-01-01,34.9,32.55,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-02-01,34.4,32.91,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-03-01,46.8,36.0,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-04-01,67.1,32.29,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-05-01,99.7,31.72,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-06-01,268.0,33.98,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-07-01,387.5,48.2,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-08-01,335.2,55.68,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-09-01,225.7,51.79,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-10-01,99.3,47.71,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-11-01,50.5,31.93,0.62
Pauri Garhwal,PauriGarhwal_S3,2008-12-01,51.9,34.32,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-01-01,22.8,36.26,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-02-01,22.6,29.92,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-03-01,33.4,30.99,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-04-01,45.9,30.95,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-05-01,78.7,31.37,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-06-01,174.6,34.2,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-07-01,277.8,43.46,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-08-01,202.9,51.08,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-09-01,148.3,41.34,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-10-01,71.2,42.25,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-11-01,36.8,33.82,0.62
Pauri Garhwal,PauriGarhwal_S3,2009-12-01,37.2,34.34,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-01-01,32.6,31.34,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-02-01,32.3,31.32,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-03-01,53.8,31.57,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-04-01,66.1,37.3,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-05-01,90.4,34.22,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-06-01,244.2,32.96,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-07-01,342.1,45.28,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-08-01,349.1,47.96,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-09-01,220.7,47.89,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-10-01,106.3,43.27,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-11-01,48.6,34.61,0.62
Pauri Garhwal,PauriGarhwal_S3,2010-12-01,51.0,31.51,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-01-01,32.0,31.14,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-02-01,34.0,30.42,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-03-01,46.6,30.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-04-01,63.7,27.61,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-05-01,95.4,32.51,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-06-01,237.4,31.55,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-07-01,375.0,38.21,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-08-01,315.8,48.75,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-09-01,213.5,45.56,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-10-01,102.2,38.07,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-11-01,51.0,34.41,0.62
Pauri Garhwal,PauriGarhwal_S3,2011-12-01,51.8,28.03,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-01-01,28.6,29.39,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-02-01,29.4,27.77,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-03-01,38.4,28.5,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-04-01,52.3,29.37,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-05-01,79.3,28.15,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-06-01,217.6,32.17,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-07-01,335.5,38.68,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-08-01,274.2,40.65,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-09-01,186.3,37.35,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-10-01,97.9,36.46,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-11-01,43.1,31.22,0.62
Pauri Garhwal,PauriGarhwal_S3,2012-12-01,47.0,28.35,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-01-01,25.4,28.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-02-01,23.8,27.68,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-03-01,37.6,28.49,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-04-01,55.1,26.3,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-05-01,66.7,27.01,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-06-01,213.6,27.62,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-07-01,289.2,37.43,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-08-01,245.7,43.31,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-09-01,148.3,37.53,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-10-01,77.8,28.98,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-11-01,37.1,26.84,0.62
Pauri Garhwal,PauriGarhwal_S3,2013-12-01,39.4,25.99,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-01-01,34.0,26.4,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-02-01,29.5,26.24,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-03-01,41.5,26.53,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-04-01,61.1,26.59,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-05-01,91.9,29.39,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-06-01,267.0,28.42,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-07-01,353.2,36.6,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-08-01,309.6,43.52,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-09-01,218.5,37.08,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-10-01,81.7,36.13,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-11-01,42.8,28.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2014-12-01,41.8,26.2,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-01-01,25.1,28.35,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-02-01,29.7,24.56,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-03-01,41.6,28.12,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-04-01,49.8,25.71,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-05-01,77.9,24.65,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-06-01,231.6,27.72,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-07-01,331.5,33.19,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-08-01,327.6,38.36,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-09-01,226.4,40.32,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-10-01,87.5,35.45,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-11-01,39.0,26.8,0.62
Pauri Garhwal,PauriGarhwal_S3,2015-12-01,35.1,26.47,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-01-01,29.2,26.41,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-02-01,30.2,26.36,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-03-01,44.5,25.22,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-04-01,61.7,26.89,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-05-01,101.6,23.47,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-06-01,252.8,27.28,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-07-01,338.9,33.26,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-08-01,286.2,38.95,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-09-01,175.7,35.09,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-10-01,90.0,30.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-11-01,46.6,29.26,0.62
Pauri Garhwal,PauriGarhwal_S3,2016-12-01,53.4,24.43,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-01-01,33.0,25.39,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-02-01,29.4,23.58,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-03-01,41.5,23.7,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-04-01,56.4,24.1,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-05-01,86.4,25.26,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-06-01,286.4,27.51,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-07-01,314.3,37.88,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-08-01,326.4,36.72,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-09-01,184.4,37.66,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-10-01,98.6,28.35,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-11-01,47.3,26.01,0.62
Pauri Garhwal,PauriGarhwal_S3,2017-12-01,45.3,24.87,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-01-01,28.3,24.61,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-02-01,30.9,22.99,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-03-01,43.1,23.81,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-04-01,53.8,23.84,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-05-01,80.3,25.08,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-06-01,241.8,25.11,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-07-01,369.4,31.18,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-08-01,302.0,37.83,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-09-01,192.0,29.15,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-10-01,91.5,29.84,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-11-01,49.4,20.31,0.62
Pauri Garhwal,PauriGarhwal_S3,2018-12-01,45.5,20.98,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-01-01,30.6,23.23,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-02-01,29.1,22.53,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-03-01,47.4,20.6,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-04-01,57.1,21.78,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-05-01,76.2,24.49,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-06-01,200.6,23.08,0.62
Pauri Garhwal,PauriGarhwal_S3,2019-07-01,350.6,32.05,0.62
